name,institution,course_url,course_id,rating,language
probability and statistics: to p or not to p?,university of london,https://www.coursera.org/learn/probability-statistics,probability-statistics,3.0,en
probability and statistics: to p or not to p?,university of london,https://www.coursera.org/learn/probability-statistics,probability-statistics,4.0,en
probability and statistics: to p or not to p?,university of london,https://www.coursera.org/learn/probability-statistics,probability-statistics,5.0,en
gut check: exploring your microbiome,university of colorado boulder,https://www.coursera.org/learn/microbiome,microbiome,1.0,en
gut check: exploring your microbiome,university of colorado boulder,https://www.coursera.org/learn/microbiome,microbiome,2.0,en
gut check: exploring your microbiome,university of colorado boulder,https://www.coursera.org/learn/microbiome,microbiome,3.0,en
gut check: exploring your microbiome,university of colorado boulder,https://www.coursera.org/learn/microbiome,microbiome,4.0,en
gut check: exploring your microbiome,university of colorado boulder,https://www.coursera.org/learn/microbiome,microbiome,5.0,en
econometrics: methods and applications,erasmus university rotterdam,https://www.coursera.org/learn/erasmus-econometrics,erasmus-econometrics,1.0,en
econometrics: methods and applications,erasmus university rotterdam,https://www.coursera.org/learn/erasmus-econometrics,erasmus-econometrics,2.0,en
econometrics: methods and applications,erasmus university rotterdam,https://www.coursera.org/learn/erasmus-econometrics,erasmus-econometrics,3.0,en
econometrics: methods and applications,erasmus university rotterdam,https://www.coursera.org/learn/erasmus-econometrics,erasmus-econometrics,4.0,en
econometrics: methods and applications,erasmus university rotterdam,https://www.coursera.org/learn/erasmus-econometrics,erasmus-econometrics,5.0,en
разработка веб-сервисов на go - основы языка,moscow institute of physics and technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,2.0,ru
разработка веб-сервисов на go - основы языка,moscow institute of physics and technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,3.0,ru
разработка веб-сервисов на go - основы языка,moscow institute of physics and technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,4.0,ru
разработка веб-сервисов на go - основы языка,moscow institute of physics and technology,https://www.coursera.org/learn/golang-webservices-1,golang-webservices-1,5.0,ru
mastering data analysis in excel,duke university,https://www.coursera.org/learn/analytics-excel,analytics-excel,1.0,en
mastering data analysis in excel,duke university,https://www.coursera.org/learn/analytics-excel,analytics-excel,2.0,en
mastering data analysis in excel,duke university,https://www.coursera.org/learn/analytics-excel,analytics-excel,3.0,en
mastering data analysis in excel,duke university,https://www.coursera.org/learn/analytics-excel,analytics-excel,4.0,en
mastering data analysis in excel,duke university,https://www.coursera.org/learn/analytics-excel,analytics-excel,5.0,tl
basic statistics,university of amsterdam,https://www.coursera.org/learn/basic-statistics,basic-statistics,1.0,en
basic statistics,university of amsterdam,https://www.coursera.org/learn/basic-statistics,basic-statistics,2.0,en
basic statistics,university of amsterdam,https://www.coursera.org/learn/basic-statistics,basic-statistics,3.0,en
basic statistics,university of amsterdam,https://www.coursera.org/learn/basic-statistics,basic-statistics,4.0,en
basic statistics,university of amsterdam,https://www.coursera.org/learn/basic-statistics,basic-statistics,5.0,en
"capstone: retrieving, processing, and visualizing data with python",university of michigan,https://www.coursera.org/learn/python-data-visualization,python-data-visualization,1.0,en
"capstone: retrieving, processing, and visualizing data with python",university of michigan,https://www.coursera.org/learn/python-data-visualization,python-data-visualization,2.0,en
"capstone: retrieving, processing, and visualizing data with python",university of michigan,https://www.coursera.org/learn/python-data-visualization,python-data-visualization,3.0,en
"capstone: retrieving, processing, and visualizing data with python",university of michigan,https://www.coursera.org/learn/python-data-visualization,python-data-visualization,4.0,en
"capstone: retrieving, processing, and visualizing data with python",university of michigan,https://www.coursera.org/learn/python-data-visualization,python-data-visualization,5.0,en
design thinking for the greater good: innovation in the social sector,university of virginia,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,uva-darden-design-thinking-social-sector,2.0,en
design thinking for the greater good: innovation in the social sector,university of virginia,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,uva-darden-design-thinking-social-sector,3.0,en
design thinking for the greater good: innovation in the social sector,university of virginia,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,uva-darden-design-thinking-social-sector,4.0,en
design thinking for the greater good: innovation in the social sector,university of virginia,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,uva-darden-design-thinking-social-sector,5.0,en
introduction to portfolio construction and analysis with python,edhec business school,https://www.coursera.org/learn/introduction-portfolio-construction-python,introduction-portfolio-construction-python,1.0,en
introduction to portfolio construction and analysis with python,edhec business school,https://www.coursera.org/learn/introduction-portfolio-construction-python,introduction-portfolio-construction-python,2.0,en
introduction to portfolio construction and analysis with python,edhec business school,https://www.coursera.org/learn/introduction-portfolio-construction-python,introduction-portfolio-construction-python,3.0,en
introduction to portfolio construction and analysis with python,edhec business school,https://www.coursera.org/learn/introduction-portfolio-construction-python,introduction-portfolio-construction-python,4.0,en
introduction to portfolio construction and analysis with python,edhec business school,https://www.coursera.org/learn/introduction-portfolio-construction-python,introduction-portfolio-construction-python,5.0,en
data analytics for lean six sigma,university of amsterdam,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,data-analytics-for-lean-six-sigma,2.0,en
data analytics for lean six sigma,university of amsterdam,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,data-analytics-for-lean-six-sigma,3.0,en
data analytics for lean six sigma,university of amsterdam,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,data-analytics-for-lean-six-sigma,4.0,en
data analytics for lean six sigma,university of amsterdam,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,data-analytics-for-lean-six-sigma,5.0,en
refugees in the 21st century,university of london,https://www.coursera.org/learn/refugees-21st-century,refugees-21st-century,4.0,en
refugees in the 21st century,university of london,https://www.coursera.org/learn/refugees-21st-century,refugees-21st-century,5.0,en
building containerized applications on aws,amazon web services,https://www.coursera.org/learn/containerized-apps-on-aws,containerized-apps-on-aws,1.0,en
building containerized applications on aws,amazon web services,https://www.coursera.org/learn/containerized-apps-on-aws,containerized-apps-on-aws,2.0,en
building containerized applications on aws,amazon web services,https://www.coursera.org/learn/containerized-apps-on-aws,containerized-apps-on-aws,3.0,en
building containerized applications on aws,amazon web services,https://www.coursera.org/learn/containerized-apps-on-aws,containerized-apps-on-aws,4.0,en
building containerized applications on aws,amazon web services,https://www.coursera.org/learn/containerized-apps-on-aws,containerized-apps-on-aws,5.0,en
business transformation with google cloud,google cloud,https://www.coursera.org/learn/business-transformation-google-cloud,business-transformation-google-cloud,1.0,en
business transformation with google cloud,google cloud,https://www.coursera.org/learn/business-transformation-google-cloud,business-transformation-google-cloud,2.0,en
business transformation with google cloud,google cloud,https://www.coursera.org/learn/business-transformation-google-cloud,business-transformation-google-cloud,3.0,en
business transformation with google cloud,google cloud,https://www.coursera.org/learn/business-transformation-google-cloud,business-transformation-google-cloud,4.0,en
business transformation with google cloud,google cloud,https://www.coursera.org/learn/business-transformation-google-cloud,business-transformation-google-cloud,5.0,en
version control with git,atlassian,https://www.coursera.org/learn/version-control-with-git,version-control-with-git,1.0,en
version control with git,atlassian,https://www.coursera.org/learn/version-control-with-git,version-control-with-git,2.0,en
version control with git,atlassian,https://www.coursera.org/learn/version-control-with-git,version-control-with-git,3.0,en
version control with git,atlassian,https://www.coursera.org/learn/version-control-with-git,version-control-with-git,4.0,en
version control with git,atlassian,https://www.coursera.org/learn/version-control-with-git,version-control-with-git,5.0,en
"transmedia storytelling: narrative worlds, emerging technologies, and global audiences",unsw sydney (the university of new south wales),https://www.coursera.org/learn/transmedia-storytelling,transmedia-storytelling,1.0,en
"transmedia storytelling: narrative worlds, emerging technologies, and global audiences",unsw sydney (the university of new south wales),https://www.coursera.org/learn/transmedia-storytelling,transmedia-storytelling,2.0,en
"transmedia storytelling: narrative worlds, emerging technologies, and global audiences",unsw sydney (the university of new south wales),https://www.coursera.org/learn/transmedia-storytelling,transmedia-storytelling,3.0,en
"transmedia storytelling: narrative worlds, emerging technologies, and global audiences",unsw sydney (the university of new south wales),https://www.coursera.org/learn/transmedia-storytelling,transmedia-storytelling,4.0,en
"transmedia storytelling: narrative worlds, emerging technologies, and global audiences",unsw sydney (the university of new south wales),https://www.coursera.org/learn/transmedia-storytelling,transmedia-storytelling,5.0,en
excel aplicado a los negocios (nivel avanzado),universidad austral,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado,excel-aplicado-negocios-avanzado,1.0,es
excel aplicado a los negocios (nivel avanzado),universidad austral,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado,excel-aplicado-negocios-avanzado,2.0,es
excel aplicado a los negocios (nivel avanzado),universidad austral,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado,excel-aplicado-negocios-avanzado,3.0,es
excel aplicado a los negocios (nivel avanzado),universidad austral,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado,excel-aplicado-negocios-avanzado,4.0,es
excel aplicado a los negocios (nivel avanzado),universidad austral,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado,excel-aplicado-negocios-avanzado,5.0,es
introduction to public speaking,university of washington,https://www.coursera.org/learn/public-speaking,public-speaking,1.0,en
introduction to public speaking,university of washington,https://www.coursera.org/learn/public-speaking,public-speaking,2.0,en
introduction to public speaking,university of washington,https://www.coursera.org/learn/public-speaking,public-speaking,3.0,en
introduction to public speaking,university of washington,https://www.coursera.org/learn/public-speaking,public-speaking,4.0,en
introduction to public speaking,university of washington,https://www.coursera.org/learn/public-speaking,public-speaking,5.0,en
building conversational experiences with dialogflow,google cloud,https://www.coursera.org/learn/conversational-experiences-dialogflow,conversational-experiences-dialogflow,1.0,en
building conversational experiences with dialogflow,google cloud,https://www.coursera.org/learn/conversational-experiences-dialogflow,conversational-experiences-dialogflow,2.0,en
building conversational experiences with dialogflow,google cloud,https://www.coursera.org/learn/conversational-experiences-dialogflow,conversational-experiences-dialogflow,3.0,en
building conversational experiences with dialogflow,google cloud,https://www.coursera.org/learn/conversational-experiences-dialogflow,conversational-experiences-dialogflow,4.0,en
building conversational experiences with dialogflow,google cloud,https://www.coursera.org/learn/conversational-experiences-dialogflow,conversational-experiences-dialogflow,5.0,en
guitar for beginners,berklee college of music,https://www.coursera.org/learn/guitar,guitar,1.0,no
guitar for beginners,berklee college of music,https://www.coursera.org/learn/guitar,guitar,2.0,no
guitar for beginners,berklee college of music,https://www.coursera.org/learn/guitar,guitar,3.0,no
guitar for beginners,berklee college of music,https://www.coursera.org/learn/guitar,guitar,4.0,no
guitar for beginners,berklee college of music,https://www.coursera.org/learn/guitar,guitar,5.0,no
managing project risks and changes,"university of california, irvine",https://www.coursera.org/learn/project-risk-management,project-risk-management,1.0,en
managing project risks and changes,"university of california, irvine",https://www.coursera.org/learn/project-risk-management,project-risk-management,2.0,en
managing project risks and changes,"university of california, irvine",https://www.coursera.org/learn/project-risk-management,project-risk-management,3.0,en
managing project risks and changes,"university of california, irvine",https://www.coursera.org/learn/project-risk-management,project-risk-management,4.0,en
managing project risks and changes,"university of california, irvine",https://www.coursera.org/learn/project-risk-management,project-risk-management,5.0,en
l'excellence opérationnelle en pratique,essec business school,https://www.coursera.org/learn/excellence-operationnelle,excellence-operationnelle,3.0,fr
l'excellence opérationnelle en pratique,essec business school,https://www.coursera.org/learn/excellence-operationnelle,excellence-operationnelle,4.0,fr
l'excellence opérationnelle en pratique,essec business school,https://www.coursera.org/learn/excellence-operationnelle,excellence-operationnelle,5.0,fr
introduction to cloud computing,ibm,https://www.coursera.org/learn/introduction-to-cloud,introduction-to-cloud,2.0,en
introduction to cloud computing,ibm,https://www.coursera.org/learn/introduction-to-cloud,introduction-to-cloud,4.0,en
introduction to cloud computing,ibm,https://www.coursera.org/learn/introduction-to-cloud,introduction-to-cloud,5.0,en
sample-based learning methods,alberta machine intelligence institute,https://www.coursera.org/learn/sample-based-learning-methods,sample-based-learning-methods,1.0,en
sample-based learning methods,alberta machine intelligence institute,https://www.coursera.org/learn/sample-based-learning-methods,sample-based-learning-methods,2.0,en
sample-based learning methods,alberta machine intelligence institute,https://www.coursera.org/learn/sample-based-learning-methods,sample-based-learning-methods,3.0,en
sample-based learning methods,alberta machine intelligence institute,https://www.coursera.org/learn/sample-based-learning-methods,sample-based-learning-methods,4.0,en
sample-based learning methods,alberta machine intelligence institute,https://www.coursera.org/learn/sample-based-learning-methods,sample-based-learning-methods,5.0,en
functional programming principles in scala,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/progfun1,progfun1,1.0,en
functional programming principles in scala,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/progfun1,progfun1,2.0,en
functional programming principles in scala,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/progfun1,progfun1,3.0,en
functional programming principles in scala,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/progfun1,progfun1,4.0,en
functional programming principles in scala,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/progfun1,progfun1,5.0,en
introduction to blockchain technologies,insead,https://www.coursera.org/learn/introduction-blockchain-technologies,introduction-blockchain-technologies,1.0,en
introduction to blockchain technologies,insead,https://www.coursera.org/learn/introduction-blockchain-technologies,introduction-blockchain-technologies,2.0,en
introduction to blockchain technologies,insead,https://www.coursera.org/learn/introduction-blockchain-technologies,introduction-blockchain-technologies,3.0,en
introduction to blockchain technologies,insead,https://www.coursera.org/learn/introduction-blockchain-technologies,introduction-blockchain-technologies,4.0,en
introduction to blockchain technologies,insead,https://www.coursera.org/learn/introduction-blockchain-technologies,introduction-blockchain-technologies,5.0,en
introduction to environmental law and policy,the university of north carolina at chapel hill,https://www.coursera.org/learn/environmental-law,environmental-law,1.0,en
introduction to environmental law and policy,the university of north carolina at chapel hill,https://www.coursera.org/learn/environmental-law,environmental-law,2.0,en
introduction to environmental law and policy,the university of north carolina at chapel hill,https://www.coursera.org/learn/environmental-law,environmental-law,3.0,en
introduction to environmental law and policy,the university of north carolina at chapel hill,https://www.coursera.org/learn/environmental-law,environmental-law,4.0,en
introduction to environmental law and policy,the university of north carolina at chapel hill,https://www.coursera.org/learn/environmental-law,environmental-law,5.0,en
"cameras, exposure, and photography",michigan state university,https://www.coursera.org/learn/exposure-photography,exposure-photography,1.0,en
"cameras, exposure, and photography",michigan state university,https://www.coursera.org/learn/exposure-photography,exposure-photography,2.0,en
"cameras, exposure, and photography",michigan state university,https://www.coursera.org/learn/exposure-photography,exposure-photography,3.0,en
"cameras, exposure, and photography",michigan state university,https://www.coursera.org/learn/exposure-photography,exposure-photography,4.0,en
"cameras, exposure, and photography",michigan state university,https://www.coursera.org/learn/exposure-photography,exposure-photography,5.0,en
democracia y decisiones públicas. introducción al análisis de políticas públicas,universitat autònoma de barcelona,https://www.coursera.org/learn/democracia,democracia,1.0,es
democracia y decisiones públicas. introducción al análisis de políticas públicas,universitat autònoma de barcelona,https://www.coursera.org/learn/democracia,democracia,3.0,es
democracia y decisiones públicas. introducción al análisis de políticas públicas,universitat autònoma de barcelona,https://www.coursera.org/learn/democracia,democracia,4.0,es
democracia y decisiones públicas. introducción al análisis de políticas públicas,universitat autònoma de barcelona,https://www.coursera.org/learn/democracia,democracia,5.0,es
dentistry 101,university of michigan,https://www.coursera.org/learn/dentistry101,dentistry101,1.0,no
dentistry 101,university of michigan,https://www.coursera.org/learn/dentistry101,dentistry101,4.0,en
dentistry 101,university of michigan,https://www.coursera.org/learn/dentistry101,dentistry101,5.0,en
"python functions, files, and dictionaries",university of michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python-functions-files-dictionaries,1.0,en
"python functions, files, and dictionaries",university of michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python-functions-files-dictionaries,2.0,en
"python functions, files, and dictionaries",university of michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python-functions-files-dictionaries,3.0,en
"python functions, files, and dictionaries",university of michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python-functions-files-dictionaries,4.0,en
"python functions, files, and dictionaries",university of michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python-functions-files-dictionaries,5.0,en
anticorrupción: introducción a conceptos y perspectiva práctica,universidad nacional autónoma de méxico,https://www.coursera.org/learn/anticorrupcion-introduccion,anticorrupcion-introduccion,1.0,es
anticorrupción: introducción a conceptos y perspectiva práctica,universidad nacional autónoma de méxico,https://www.coursera.org/learn/anticorrupcion-introduccion,anticorrupcion-introduccion,2.0,es
anticorrupción: introducción a conceptos y perspectiva práctica,universidad nacional autónoma de méxico,https://www.coursera.org/learn/anticorrupcion-introduccion,anticorrupcion-introduccion,3.0,es
anticorrupción: introducción a conceptos y perspectiva práctica,universidad nacional autónoma de méxico,https://www.coursera.org/learn/anticorrupcion-introduccion,anticorrupcion-introduccion,4.0,es
anticorrupción: introducción a conceptos y perspectiva práctica,universidad nacional autónoma de méxico,https://www.coursera.org/learn/anticorrupcion-introduccion,anticorrupcion-introduccion,5.0,es
positive psychology: applications and interventions,university of pennsylvania,https://www.coursera.org/learn/positive-psychology-applications,positive-psychology-applications,1.0,en
positive psychology: applications and interventions,university of pennsylvania,https://www.coursera.org/learn/positive-psychology-applications,positive-psychology-applications,2.0,en
positive psychology: applications and interventions,university of pennsylvania,https://www.coursera.org/learn/positive-psychology-applications,positive-psychology-applications,3.0,en
positive psychology: applications and interventions,university of pennsylvania,https://www.coursera.org/learn/positive-psychology-applications,positive-psychology-applications,4.0,en
positive psychology: applications and interventions,university of pennsylvania,https://www.coursera.org/learn/positive-psychology-applications,positive-psychology-applications,5.0,en
introduction to embedded systems software and development environments,university of colorado boulder,https://www.coursera.org/learn/introduction-embedded-systems,introduction-embedded-systems,1.0,en
introduction to embedded systems software and development environments,university of colorado boulder,https://www.coursera.org/learn/introduction-embedded-systems,introduction-embedded-systems,2.0,en
introduction to embedded systems software and development environments,university of colorado boulder,https://www.coursera.org/learn/introduction-embedded-systems,introduction-embedded-systems,3.0,en
introduction to embedded systems software and development environments,university of colorado boulder,https://www.coursera.org/learn/introduction-embedded-systems,introduction-embedded-systems,4.0,en
introduction to embedded systems software and development environments,university of colorado boulder,https://www.coursera.org/learn/introduction-embedded-systems,introduction-embedded-systems,5.0,en
personal & family financial planning,university of florida,https://www.coursera.org/learn/family-planning,family-planning,1.0,en
personal & family financial planning,university of florida,https://www.coursera.org/learn/family-planning,family-planning,2.0,en
personal & family financial planning,university of florida,https://www.coursera.org/learn/family-planning,family-planning,3.0,en
personal & family financial planning,university of florida,https://www.coursera.org/learn/family-planning,family-planning,4.0,en
personal & family financial planning,university of florida,https://www.coursera.org/learn/family-planning,family-planning,5.0,en
a law student's toolkit,yale university,https://www.coursera.org/learn/law-student,law-student,1.0,en
a law student's toolkit,yale university,https://www.coursera.org/learn/law-student,law-student,2.0,en
a law student's toolkit,yale university,https://www.coursera.org/learn/law-student,law-student,3.0,en
a law student's toolkit,yale university,https://www.coursera.org/learn/law-student,law-student,4.0,en
a law student's toolkit,yale university,https://www.coursera.org/learn/law-student,law-student,5.0,en
introducción a data science: programación estadística con r,universidad nacional autónoma de méxico,https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,intro-data-science-programacion-estadistica-r,1.0,es
introducción a data science: programación estadística con r,universidad nacional autónoma de méxico,https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,intro-data-science-programacion-estadistica-r,2.0,es
introducción a data science: programación estadística con r,universidad nacional autónoma de méxico,https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,intro-data-science-programacion-estadistica-r,3.0,es
introducción a data science: programación estadística con r,universidad nacional autónoma de méxico,https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,intro-data-science-programacion-estadistica-r,4.0,es
introducción a data science: programación estadística con r,universidad nacional autónoma de méxico,https://www.coursera.org/learn/intro-data-science-programacion-estadistica-r,intro-data-science-programacion-estadistica-r,5.0,es
"cybersecurity roles, processes & operating system security",ibm,https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,cybersecurity-roles-processes-operating-system-security,1.0,en
"cybersecurity roles, processes & operating system security",ibm,https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,cybersecurity-roles-processes-operating-system-security,2.0,en
"cybersecurity roles, processes & operating system security",ibm,https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,cybersecurity-roles-processes-operating-system-security,3.0,en
"cybersecurity roles, processes & operating system security",ibm,https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,cybersecurity-roles-processes-operating-system-security,4.0,en
"cybersecurity roles, processes & operating system security",ibm,https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,cybersecurity-roles-processes-operating-system-security,5.0,en
computational neuroscience,university of washington,https://www.coursera.org/learn/computational-neuroscience,computational-neuroscience,2.0,it
computational neuroscience,university of washington,https://www.coursera.org/learn/computational-neuroscience,computational-neuroscience,3.0,it
computational neuroscience,university of washington,https://www.coursera.org/learn/computational-neuroscience,computational-neuroscience,4.0,it
computational neuroscience,university of washington,https://www.coursera.org/learn/computational-neuroscience,computational-neuroscience,5.0,it
de-mystifying mindfulness,universiteit leiden,https://www.coursera.org/learn/mindfulness,mindfulness,3.0,no
smart cities – management of smart urban infrastructures,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/smart-cities,smart-cities,1.0,en
smart cities – management of smart urban infrastructures,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/smart-cities,smart-cities,2.0,en
smart cities – management of smart urban infrastructures,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/smart-cities,smart-cities,3.0,en
smart cities – management of smart urban infrastructures,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/smart-cities,smart-cities,4.0,en
smart cities – management of smart urban infrastructures,école polytechnique fédérale de lausanne,https://www.coursera.org/learn/smart-cities,smart-cities,5.0,en
getting started with go,"university of california, irvine",https://www.coursera.org/learn/golang-getting-started,golang-getting-started,1.0,en
getting started with go,"university of california, irvine",https://www.coursera.org/learn/golang-getting-started,golang-getting-started,2.0,en
getting started with go,"university of california, irvine",https://www.coursera.org/learn/golang-getting-started,golang-getting-started,3.0,en
getting started with go,"university of california, irvine",https://www.coursera.org/learn/golang-getting-started,golang-getting-started,4.0,en
getting started with go,"university of california, irvine",https://www.coursera.org/learn/golang-getting-started,golang-getting-started,5.0,en
introduction to economic theories,erasmus university rotterdam,https://www.coursera.org/learn/intro-economic-theories,intro-economic-theories,1.0,en
introduction to economic theories,erasmus university rotterdam,https://www.coursera.org/learn/intro-economic-theories,intro-economic-theories,3.0,en
introduction to economic theories,erasmus university rotterdam,https://www.coursera.org/learn/intro-economic-theories,intro-economic-theories,4.0,en
introduction to economic theories,erasmus university rotterdam,https://www.coursera.org/learn/intro-economic-theories,intro-economic-theories,5.0,en
probabilistic graphical models 1: representation,stanford university,https://www.coursera.org/learn/probabilistic-graphical-models,probabilistic-graphical-models,3.0,ca
the power of microeconomics: economic principles in the real world,"university of california, irvine",https://www.coursera.org/learn/principles-of-microeconomics,principles-of-microeconomics,1.0,en
the power of microeconomics: economic principles in the real world,"university of california, irvine",https://www.coursera.org/learn/principles-of-microeconomics,principles-of-microeconomics,2.0,en
the power of microeconomics: economic principles in the real world,"university of california, irvine",https://www.coursera.org/learn/principles-of-microeconomics,principles-of-microeconomics,3.0,en
the power of microeconomics: economic principles in the real world,"university of california, irvine",https://www.coursera.org/learn/principles-of-microeconomics,principles-of-microeconomics,4.0,en
the power of microeconomics: economic principles in the real world,"university of california, irvine",https://www.coursera.org/learn/principles-of-microeconomics,principles-of-microeconomics,5.0,en
introduction to personal branding,university of virginia,https://www.coursera.org/learn/personal-branding,personal-branding,1.0,en
introduction to personal branding,university of virginia,https://www.coursera.org/learn/personal-branding,personal-branding,2.0,en
introduction to personal branding,university of virginia,https://www.coursera.org/learn/personal-branding,personal-branding,3.0,en
introduction to personal branding,university of virginia,https://www.coursera.org/learn/personal-branding,personal-branding,4.0,en
introduction to personal branding,university of virginia,https://www.coursera.org/learn/personal-branding,personal-branding,5.0,en
love as a force for social justice,stanford university,https://www.coursera.org/learn/love-social-justice,love-social-justice,1.0,en
love as a force for social justice,stanford university,https://www.coursera.org/learn/love-social-justice,love-social-justice,2.0,en
love as a force for social justice,stanford university,https://www.coursera.org/learn/love-social-justice,love-social-justice,3.0,en
love as a force for social justice,stanford university,https://www.coursera.org/learn/love-social-justice,love-social-justice,4.0,en
love as a force for social justice,stanford university,https://www.coursera.org/learn/love-social-justice,love-social-justice,5.0,en
mathematical thinking in computer science,university of california san diego,https://www.coursera.org/learn/what-is-a-proof,what-is-a-proof,1.0,en
mathematical thinking in computer science,university of california san diego,https://www.coursera.org/learn/what-is-a-proof,what-is-a-proof,2.0,en
mathematical thinking in computer science,university of california san diego,https://www.coursera.org/learn/what-is-a-proof,what-is-a-proof,3.0,en
mathematical thinking in computer science,university of california san diego,https://www.coursera.org/learn/what-is-a-proof,what-is-a-proof,4.0,en
mathematical thinking in computer science,university of california san diego,https://www.coursera.org/learn/what-is-a-proof,what-is-a-proof,5.0,en
introduction to genetics and evolution,duke university,https://www.coursera.org/learn/genetics-evolution,genetics-evolution,1.0,en
introduction to genetics and evolution,duke university,https://www.coursera.org/learn/genetics-evolution,genetics-evolution,2.0,en
introduction to genetics and evolution,duke university,https://www.coursera.org/learn/genetics-evolution,genetics-evolution,3.0,en
introduction to genetics and evolution,duke university,https://www.coursera.org/learn/genetics-evolution,genetics-evolution,4.0,en
introduction to genetics and evolution,duke university,https://www.coursera.org/learn/genetics-evolution,genetics-evolution,5.0,en
основы программирования на python,national research university higher school of economics,https://www.coursera.org/learn/python-osnovy-programmirovaniya,python-osnovy-programmirovaniya,1.0,ru
основы программирования на python,national research university higher school of economics,https://www.coursera.org/learn/python-osnovy-programmirovaniya,python-osnovy-programmirovaniya,2.0,ru
основы программирования на python,national research university higher school of economics,https://www.coursera.org/learn/python-osnovy-programmirovaniya,python-osnovy-programmirovaniya,3.0,ru
основы программирования на python,national research university higher school of economics,https://www.coursera.org/learn/python-osnovy-programmirovaniya,python-osnovy-programmirovaniya,4.0,ru
основы программирования на python,national research university higher school of economics,https://www.coursera.org/learn/python-osnovy-programmirovaniya,python-osnovy-programmirovaniya,5.0,ru
improving communication skills,university of pennsylvania,https://www.coursera.org/learn/wharton-communication-skills,wharton-communication-skills,1.0,en
improving communication skills,university of pennsylvania,https://www.coursera.org/learn/wharton-communication-skills,wharton-communication-skills,2.0,en
improving communication skills,university of pennsylvania,https://www.coursera.org/learn/wharton-communication-skills,wharton-communication-skills,3.0,en
improving communication skills,university of pennsylvania,https://www.coursera.org/learn/wharton-communication-skills,wharton-communication-skills,4.0,en
improving communication skills,university of pennsylvania,https://www.coursera.org/learn/wharton-communication-skills,wharton-communication-skills,5.0,en
"introduction to trading, machine learning & gcp",new york institute of finance,https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,introduction-trading-machine-learning-gcp,1.0,en
"introduction to trading, machine learning & gcp",new york institute of finance,https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,introduction-trading-machine-learning-gcp,2.0,en
"introduction to trading, machine learning & gcp",new york institute of finance,https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,introduction-trading-machine-learning-gcp,3.0,en
"introduction to trading, machine learning & gcp",new york institute of finance,https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,introduction-trading-machine-learning-gcp,4.0,en
"introduction to trading, machine learning & gcp",new york institute of finance,https://www.coursera.org/learn/introduction-trading-machine-learning-gcp,introduction-trading-machine-learning-gcp,5.0,en
python programming: a concise introduction,wesleyan university,https://www.coursera.org/learn/python-programming-introduction,python-programming-introduction,1.0,en
python programming: a concise introduction,wesleyan university,https://www.coursera.org/learn/python-programming-introduction,python-programming-introduction,2.0,en
python programming: a concise introduction,wesleyan university,https://www.coursera.org/learn/python-programming-introduction,python-programming-introduction,3.0,en
python programming: a concise introduction,wesleyan university,https://www.coursera.org/learn/python-programming-introduction,python-programming-introduction,4.0,en
